短评内容,头像,星级评分数,j,用户连接,用户名,是否看过,评论时间
"谢谢这部综艺，让我更懂得如何相处。
它可能不仅仅是个综艺。
",https://img2.doubanio.com/icon/u167837533-1.jpg,0,,https://www.douban.com/people/167837533/,吉吉,看过,"
                    2021-10-25 21:21:06
                "
看完了第一期,https://img9.doubanio.com/icon/u129086381-4.jpg,0,,https://www.douban.com/people/129086381/,HaChi,看过,"
                    2021-08-02 00:19:33
                "
今年最佳,https://img1.doubanio.com/icon/u103885741-8.jpg,0,,https://www.douban.com/people/103885741/,格兰芬多的月亮,看过,"
                    2021-11-20 11:29:16
                "
正好跟刚看完的鄙视这本书交相辉映了。“你这十年到底有没有爱过我”和“你为什么鄙视我”。关于你为什么鄙视我，书看到四分之一的部分其实就差不多开始知道了。而这十年你到底爱没爱过我或者为什么不爱我，其实在郭柯宇每次谈到这十年时崩不住的眼泪中也有若有所思吧。,https://img2.doubanio.com/icon/u163715665-3.jpg,0,,https://www.douban.com/people/163715665/,五月的你,看过,"
                    2021-11-14 16:53:33
                "
我在看的过程就一直反思着自己结束一年的初恋   我和前任类似老王和朱雅琼  我们有着很大的年龄差 我始终像个孩子一样 感性任性  总觉得 他的过于成熟和理性 是他不够爱我 可他是真的曾经热忱的爱过我  只是有爱不代表适合婚姻  在一起的日子我没有变得更好  反而天天患得患失 他想把我圈养  又不想我过于依赖他  恋爱容易结婚难  我想要一份天长地久  如果注定会分开  我宁可从来没有遇见,https://img9.doubanio.com/icon/u63521891-5.jpg,0,,https://www.douban.com/people/63521891/,章鱼丸子小姐,看过,"
                    2021-10-24 20:47:00
                "
希望我在看清自己的时候遇到合适的人 ,https://img1.doubanio.com/icon/u133678004-7.jpg,0,,https://www.douban.com/people/133678004/,李晏丘,看过,"
                    2021-10-30 17:24:24
                "
总能在每一对上，或多或少找到自己的影子，然后思考一些问题。这节目挺好的，就是希望每一对都能顺利离婚,https://img2.doubanio.com/icon/u154312768-2.jpg,0,,https://www.douban.com/people/154312768/,GIANGGGGinger,看过,"
                    2021-09-24 23:17:23
                "
想有个为爱愿意争取的伴侣,https://img2.doubanio.com/icon/u184552397-2.jpg,0,,https://www.douban.com/people/184552397/,查无此🐰,看过,"
                    2021-10-28 01:23:19
                "
年度最爱综艺,https://img9.doubanio.com/icon/u183448930-4.jpg,1,,https://www.douban.com/people/183448930/,你亲爱的莉娃,看过,"
                    2021-09-12 21:03:51
                "
最后一期郭柯说不出话来扑向章贺抱住他的时候，真的太感同身受了，有的时候就不用多说什么，因为他都懂啊。相爱很难，相爱真好。我爱你，希望我们都可以好好地爱彼此～,https://img2.doubanio.com/icon/u166739991-3.jpg,0,,https://www.douban.com/people/166739991/,五七七阿,看过,"
                    2021-10-22 23:40:21
                "
看得我很感慨,https://img2.doubanio.com/icon/u165519314-2.jpg,0,,https://www.douban.com/people/165519314/,Youga,看过,"
                    2021-12-27 22:57:28
                "
看了之后想说的话很多，想想也没什么。分手后还能做朋友，证明确实也没爱过。,https://img9.doubanio.com/icon/u1278934-6.jpg,0,,https://www.douban.com/people/Zoeternity/,Hilver,看过,"
                    2022-03-23 05:30:14
                "
我的眼泪全部留给章贺郭老师！！,https://img9.doubanio.com/icon/u177740384-6.jpg,1,,https://www.douban.com/people/177740384/,晃晃,看过,"
                    2021-10-23 11:25:44
                "
看了之后更恐婚了😰这种时常低气压状态，杨迪挺难的。,https://img2.doubanio.com/icon/u239842536-22.jpg,0,,https://www.douban.com/people/MWJ1007/,梅梅里MM,看过,"
                    2021-09-10 13:10:43
                "
剪辑 配乐 配文都极其流畅 真的是超级会共情超级用心的导演组了,https://img2.doubanio.com/icon/u102272089-3.jpg,2,,https://www.douban.com/people/102272089/,whisper6300,看过,"
                    2021-09-28 15:52:13
                "
国内最好的真人秀,https://img2.doubanio.com/icon/user_normal_f.jpg,0,,https://www.douban.com/people/164106050/,bbjune,看过,"
                    2021-10-29 21:52:35
                "
最后六封信泪点满满，完美收官！,https://img2.doubanio.com/icon/u123271174-3.jpg,0,,https://www.douban.com/people/123271174/,dayang17year,看过,"
                    2021-10-29 10:47:21
                "
结局太动人了,https://img1.doubanio.com/icon/u54344501-7.jpg,0,,https://www.douban.com/people/54344501/,猫木铁,看过,"
                    2021-10-20 23:50:55
                "
能感悟到自身前一段婚姻中的一些问题，如果还能遇到真爱，我想和他再看一遍。,https://img2.doubanio.com/icon/u143559593-2.jpg,0,,https://www.douban.com/people/143559593/,cdm,看过,"
                    2021-10-17 18:48:34
                "
郭柯宇章贺两个人是各自的爱而不得，佟是新时代独立女性与kk是互补，kk是自私自卑虚荣善于自我感动的男孩，雅琼和老王是新派爱情与老派婚姻的冲突。女人总是在前觉醒，留下男人不甘失败。节目剪辑和嘉宾点评锦上添花，为这档真人秀更添格局。,https://img2.doubanio.com/icon/u180847657-1.jpg,0,,https://www.douban.com/people/180847657/,观叹一生,看过,"
                    2022-01-07 13:52:48
                "
这档节目有句话特别出圈——“不要高估自己对没有爱情的婚姻生活的容忍程度”。结婚不一定是为了幸福，而离婚一定是。互相尊重理解才能走的更远。佟一直是他俩婚姻的主导，拎得清也放的下，KK是被选择；朱、王实在是太窒息了，已无法改变；郭应该找一个让她仰视的男人，而不是大胸肌的毛小伙，章找一个崇拜他的女生，两人的十年已体现了三观不合，组里也不用刨根问底为郭抱屈了，两人互不相爱。能走到一起的婚姻，并不一定是和相爱的人组成的，而是愿意和你组成家庭的人组成，因为你们的目标始终一致那就是“家庭”！其实答案很明显了，十二期结束。,https://img2.doubanio.com/icon/u208392184-1.jpg,5,,https://www.douban.com/people/208392184/,蓝山咖啡,看过,"
                    2021-10-13 15:23:02
                "
不合适的男女就不要在一起了。,https://img9.doubanio.com/icon/u34804246-34.jpg,0,,https://www.douban.com/people/zhouqinghe/,萌也,看过,"
                    2021-09-19 09:34:40
                "
看节目过程中有生气有感动，常常嗑糖嗑到昏迷，也从中学到了很多道理。我觉得郭柯宇姐姐是非常真诚的，真诚到让我心疼。希望你们真的能如自己期盼的那样获得新的生活和全新的相处模式。希望郭姐姐身体健康，未来生活充满温柔的爱意。  很喜欢美女制片人刘乐姐姐，期待第二季～,https://img9.doubanio.com/icon/u219244180-4.jpg,0,,https://www.douban.com/people/219244180/,好喜欢本尼,看过,"
                    2021-11-30 00:46:17
                "
要足够真诚,https://img3.doubanio.com/icon/u179633063-10.jpg,0,,https://www.douban.com/people/179633063/,鱼鱼鱼,看过,"
                    2021-11-13 08:30:01
                "
某种程度上理解了婚姻存在的意义，也希望终有一天我们生活的这个社会能够更多元更包容。,https://img2.doubanio.com/icon/u164021724-21.jpg,0,,https://www.douban.com/people/164021724/,我爱我家,看过,"
                    2021-11-06 20:04:06
                "
今年最好的节目了！也许一次超越自我、一个拥抱能给予自己更多的勇气，去表达很多表达不出的情感，我们在亲密关系里快乐、受伤、学习、反思和成长，等一个对的人来吧。其实今天才算真正看完，而且36问的部分我到现在也没敢看完，太emo的东西就是很难去触碰，也是我的弱项，学会慢慢舒服地表达吧，这也很重要。,https://img2.doubanio.com/icon/u209748202-1.jpg,0,,https://www.douban.com/people/209748202/,左左右右,看过,"
                    2021-10-25 12:59:22
                "
这个节目蛮残忍的   ,https://img3.doubanio.com/icon/u75869021-30.jpg,2,,https://www.douban.com/people/ganju-ningmeng/,贝塔不塔,看过,"
                    2021-10-05 19:21:59
                "
我怀疑我的歌单被盗了，每首都被击中，回忆都被勾引,https://img1.doubanio.com/icon/u157711649-27.jpg,0,,https://www.douban.com/people/157711649/,林小雨,看过,"
                    2021-10-22 13:38:39
                "
看的时候真的很痛苦很压抑，但痛苦过后能学到很多东西,https://img9.doubanio.com/icon/u147118532-5.jpg,1,,https://www.douban.com/people/147118532/,嘀里嘟噜,看过,"
                    2021-09-16 19:37:31
                "
当局者迷旁观者清 最后那个拥抱是释怀和放过自己了吧,https://img2.doubanio.com/icon/u189496851-3.jpg,1,,https://www.douban.com/people/189496851/,来回的走,看过,"
                    2022-02-15 10:12:43
                "
和小杨看的💕,https://img2.doubanio.com/icon/u182706413-2.jpg,1,,https://www.douban.com/people/182706413/,犹他CN,看过,"
                    2022-02-09 23:11:35
                "
最后章贺和郭柯宇真的太感人了，老王的转变也特别遗憾，但是好像又是最好的结局了，年度最佳综艺！,https://img2.doubanio.com/icon/u170519588-1.jpg,1,,https://www.douban.com/people/170519588/,婧姝SJ,看过,"
                    2021-10-20 16:56:40
                "
相爱没有那么容易,https://img2.doubanio.com/icon/u209883127-1.jpg,0,,https://www.douban.com/people/209883127/,噼里啪啦胡哈哈,看过,"
                    2021-10-26 23:26:27
                "
非常有意思的一档真人秀，失败的婚姻也有它的故事。,https://img2.doubanio.com/icon/u212668023-2.jpg,0,,https://www.douban.com/people/212668023/,Icy_Ihg,看过,"
                    2021-08-09 00:14:13
                "
再见爱人，会再见吗？,https://img2.doubanio.com/icon/u180835016-2.jpg,0,,https://www.douban.com/people/180835016/,na^07!,看过,"
                    2021-07-29 20:39:33
                "
在分别中再次感受到温暖。,https://img2.doubanio.com/icon/u173853849-1.jpg,0,,https://www.douban.com/people/173853849/,FAR,看过,"
                    2021-08-12 00:20:09
                "
后劲儿太大了……还关注了TA们的社交账号,https://img2.doubanio.com/icon/u32550891-3.jpg,0,,https://www.douban.com/people/32550891/,Artfei,看过,"
                    2021-11-23 02:40:34
                "
拥抱真实的爱与被爱,https://img2.doubanio.com/icon/u172868679-2.jpg,0,,https://www.douban.com/people/172868679/,一颗姜糖,看过,"
                    2021-10-29 22:26:05
                "
今年综艺最佳，没有之一。,https://img9.doubanio.com/icon/u150156781-6.jpg,0,,https://www.douban.com/people/150156781/,林疏,看过,"
                    2021-11-09 20:05:07
                "
好看好看好看,https://img2.doubanio.com/icon/u142319794-3.jpg,0,,https://www.douban.com/people/142319794/,王乐滋,看过,"
                    2021-11-08 20:22:16
                "
女生都很丰富，男的就一言难尽了,https://img2.doubanio.com/icon/u164058883-3.jpg,0,,https://www.douban.com/people/164058883/,追蝴蝶的小咸鱼,看过,"
                    2021-10-24 17:23:20
                "
